Date,Cases,Cumulative_cases,Country
2022/8/20,0,22,Finland
2022/8/21,0,22,Finland
2022/8/22,0,22,Finland
2022/8/23,0,22,Finland
2022/8/24,0,22,Finland
2022/8/25,0,22,Finland
2022/8/26,0,22,Finland
2022/8/27,0,22,Finland
2022/8/28,0,22,Finland
2022/8/29,0,22,Finland
2022/8/30,0,22,Finland
2022/8/31,0,22,Finland
2022/9/1,2,24,Finland
2022/9/2,0,24,Finland
2022/9/3,0,24,Finland
2022/9/4,0,24,Finland
2022/9/5,0,24,Finland
2022/9/6,6,30,Finland
2022/9/7,0,30,Finland
2022/9/8,0,30,Finland
2022/5/19,1,1,France
2022/5/20,0,1,France
2022/5/21,0,1,France
2022/5/22,0,1,France
2022/5/23,2,3,France
2022/5/24,2,5,France
2022/5/25,2,7,France
2022/5/26,0,7,France
2022/5/27,0,7,France
2022/5/28,9,16,France
2022/5/29,0,16,France
2022/5/30,1,17,France
2022/5/31,0,17,France
2022/6/1,16,33,France
2022/6/2,0,33,France
2022/6/3,18,51,France
2022/6/4,1,52,France
2022/6/5,0,52,France
2022/6/6,0,52,France
2022/6/7,14,66,France
2022/6/8,0,66,France
2022/6/9,25,91,France
2022/6/10,0,91,France
2022/6/11,0,91,France
2022/6/12,0,91,France
2022/6/13,0,91,France
2022/6/14,34,125,France
2022/6/15,0,125,France
2022/6/16,58,183,France
2022/6/17,0,183,France
2022/6/18,0,183,France
2022/6/19,0,183,France
2022/6/20,0,183,France
2022/6/21,94,277,France
2022/6/22,0,277,France
2022/6/23,53,330,France
2022/6/24,0,330,France
2022/6/25,1,331,France
2022/6/26,0,331,France
2022/6/27,0,331,France
2022/6/28,109,440,France
2022/6/29,0,440,France
2022/6/30,58,498,France
2022/7/1,0,498,France
2022/7/2,0,498,France
2022/7/3,0,498,France
2022/7/4,0,498,France
2022/7/5,79,577,France
2022/7/6,0,577,France
2022/7/7,148,725,France
2022/7/8,0,725,France
2022/7/9,0,725,France
2022/7/10,0,725,France
2022/7/11,0,725,France
2022/7/12,187,912,France
2022/7/13,0,912,France
2022/7/14,0,912,France
2022/7/15,0,912,France
2022/7/16,0,912,France
2022/7/17,0,912,France
2022/7/18,0,912,France
2022/7/19,526,1438,France
2022/7/20,0,1438,France
2022/7/21,128,1566,France
2022/7/22,0,1566,France
2022/7/23,0,1566,France
2022/7/24,0,1566,France
2022/7/25,0,1566,France
2022/7/26,268,1834,France
2022/7/27,0,1834,France
2022/7/28,119,1953,France
2022/7/29,0,1953,France
2022/7/30,0,1953,France
2022/7/31,0,1953,France
2022/8/1,0,1953,France
2022/8/2,284,2237,France
2022/8/3,0,2237,France
2022/8/4,184,2421,France
2022/8/5,0,2421,France
2022/8/6,0,2421,France
2022/8/7,0,2421,France
2022/8/8,0,2421,France
2022/8/9,177,2598,France
2022/8/10,0,2598,France
2022/8/11,71,2669,France
2022/8/12,0,2669,France
2022/8/13,0,2669,France
2022/8/14,0,2669,France
2022/8/15,0,2669,France
2022/8/16,75,2744,France
2022/8/17,0,2744,France
2022/8/18,140,2884,France
2022/8/19,0,2884,France
2022/8/20,0,2884,France
2022/8/21,0,2884,France
2022/8/22,0,2884,France
2022/8/23,532,3416,France
2022/8/24,0,3416,France
2022/8/25,0,3416,France
2022/8/26,0,3416,France
2022/8/27,0,3416,France
2022/8/28,0,3416,France
2022/8/29,123,3539,France
2022/8/30,0,3539,France
2022/8/31,0,3539,France
2022/9/1,99,3638,France
2022/9/2,0,3638,France
2022/9/3,0,3638,France
2022/9/4,0,3638,France
2022/9/5,0,3638,France
2022/9/6,0,3638,France
2022/9/7,0,3638,France
2022/9/8,0,3638,France
2022/6/15,1,1,Georgia
2022/6/16,0,1,Georgia
2022/6/17,0,1,Georgia
2022/6/18,0,1,Georgia
2022/6/19,0,1,Georgia
2022/6/20,0,1,Georgia
2022/6/21,0,1,Georgia
2022/6/22,0,1,Georgia
2022/6/23,0,1,Georgia
2022/6/24,0,1,Georgia
2022/6/25,0,1,Georgia
2022/6/26,0,1,Georgia
2022/6/27,0,1,Georgia
2022/6/28,0,1,Georgia
2022/6/29,0,1,Georgia
2022/6/30,0,1,Georgia
2022/7/1,0,1,Georgia
2022/7/2,0,1,Georgia
2022/7/3,0,1,Georgia
2022/7/4,0,1,Georgia
2022/7/5,0,1,Georgia
2022/7/6,0,1,Georgia
2022/7/7,0,1,Georgia
2022/7/8,0,1,Georgia
2022/7/9,0,1,Georgia
2022/7/10,0,1,Georgia
2022/7/11,0,1,Georgia
2022/7/12,0,1,Georgia
2022/7/13,0,1,Georgia
2022/7/14,0,1,Georgia
2022/7/15,0,1,Georgia
2022/7/16,0,1,Georgia
2022/7/17,0,1,Georgia
2022/7/18,0,1,Georgia
2022/7/19,0,1,Georgia
2022/7/20,0,1,Georgia
2022/7/21,0,1,Georgia
2022/7/22,0,1,Georgia
2022/7/23,0,1,Georgia
2022/7/24,0,1,Georgia
2022/7/25,0,1,Georgia
2022/7/26,0,1,Georgia
2022/7/27,0,1,Georgia
2022/7/28,0,1,Georgia
2022/7/29,0,1,Georgia
2022/7/30,0,1,Georgia
2022/7/31,0,1,Georgia
2022/8/1,0,1,Georgia
2022/8/2,0,1,Georgia
2022/8/3,0,1,Georgia
2022/8/4,0,1,Georgia
2022/8/5,0,1,Georgia
2022/8/6,0,1,Georgia
2022/8/7,0,1,Georgia
2022/8/8,0,1,Georgia
2022/8/9,0,1,Georgia
2022/8/10,0,1,Georgia
2022/8/11,0,1,Georgia
2022/8/12,0,1,Georgia
2022/8/13,0,1,Georgia
2022/8/14,0,1,Georgia
2022/8/15,0,1,Georgia
2022/8/16,0,1,Georgia
2022/8/17,1,2,Georgia
2022/8/18,0,2,Georgia
2022/8/19,0,2,Georgia
2022/8/20,0,2,Georgia
2022/8/21,0,2,Georgia
2022/8/22,0,2,Georgia
2022/8/23,0,2,Georgia
2022/8/24,0,2,Georgia
2022/8/25,0,2,Georgia
2022/8/26,0,2,Georgia
2022/8/27,0,2,Georgia
2022/8/28,0,2,Georgia
2022/8/29,0,2,Georgia
2022/8/30,0,2,Georgia
2022/8/31,0,2,Georgia
2022/9/1,0,2,Georgia
2022/9/2,0,2,Georgia
2022/9/3,0,2,Georgia
2022/9/4,0,2,Georgia
2022/9/5,0,2,Georgia
2022/9/6,0,2,Georgia
2022/9/7,0,2,Georgia
2022/9/8,0,2,Georgia
2022/5/19,1,1,Germany
2022/5/20,1,2,Germany
2022/5/21,2,4,Germany
2022/5/22,0,4,Germany
2022/5/23,2,6,Germany
2022/5/24,6,12,Germany
2022/5/25,1,13,Germany
2022/5/26,2,15,Germany
2022/5/27,6,21,Germany
2022/5/28,1,22,Germany
2022/5/29,0,22,Germany
2022/5/30,3,25,Germany
2022/5/31,16,41,Germany
2022/6/1,0,41,Germany
2022/6/2,17,58,Germany
2022/6/3,17,75,Germany
2022/6/4,5,80,Germany
2022/6/5,0,80,Germany
2022/6/6,0,80,Germany
2022/6/7,27,107,Germany
2022/6/8,13,120,Germany
2022/6/9,30,150,Germany
2022/6/10,12,162,Germany
2022/6/11,0,162,Germany
2022/6/12,1,163,Germany
2022/6/13,25,188,Germany
2022/6/14,14,202,Germany
2022/6/15,45,247,Germany
2022/6/16,24,271,Germany
2022/6/17,87,358,Germany
2022/6/18,1,359,Germany
2022/6/19,0,359,Germany
2022/6/20,13,372,Germany
2022/6/21,66,438,Germany
2022/6/22,54,492,Germany
2022/6/23,74,566,Germany
2022/6/24,52,618,Germany
2022/6/25,0,618,Germany
2022/6/26,0,618,Germany
2022/6/27,145,763,Germany
2022/6/28,65,828,Germany
2022/6/29,35,863,Germany
2022/6/30,64,927,Germany
2022/7/1,105,1032,Germany
2022/7/2,1,1033,Germany
2022/7/3,7,1040,Germany
2022/7/4,97,1137,Germany
2022/7/5,75,1212,Germany
2022/7/6,96,1308,Germany
2022/7/7,54,1362,Germany
2022/7/8,102,1464,Germany
2022/7/9,94,1558,Germany
2022/7/10,0,1558,Germany
2022/7/11,60,1618,Germany
2022/7/12,32,1650,Germany
2022/7/13,109,1759,Germany
2022/7/14,134,1893,Germany
2022/7/15,26,1919,Germany
2022/7/16,0,1919,Germany
2022/7/17,0,1919,Germany
2022/7/18,35,1954,Germany
2022/7/19,53,2007,Germany
2022/7/20,93,2100,Germany
2022/7/21,91,2191,Germany
2022/7/22,98,2289,Germany
2022/7/23,0,2289,Germany
2022/7/24,0,2289,Germany
2022/7/25,83,2372,Germany
2022/7/26,38,2410,Germany
2022/7/27,49,2459,Germany
2022/7/28,81,2540,Germany
2022/7/29,55,2595,Germany
2022/7/30,0,2595,Germany
2022/7/31,0,2595,Germany
2022/8/1,82,2677,Germany
2022/8/2,47,2724,Germany
2022/8/3,57,2781,Germany
2022/8/4,58,2839,Germany
2022/8/5,48,2887,Germany
2022/8/6,0,2887,Germany
2022/8/7,0,2887,Germany
2022/8/8,29,2916,Germany
2022/8/9,66,2982,Germany
2022/8/10,43,3025,Germany
2022/8/11,38,3063,Germany
2022/8/12,39,3102,Germany
2022/8/13,0,3102,Germany
2022/8/14,0,3102,Germany
2022/8/15,40,3142,Germany
2022/8/16,44,3186,Germany
2022/8/17,27,3213,Germany
2022/8/18,29,3242,Germany
2022/8/19,24,3266,Germany
2022/8/20,0,3266,Germany
2022/8/21,0,3266,Germany
2022/8/22,29,3295,Germany
2022/8/23,34,3329,Germany
2022/8/24,21,3350,Germany
2022/8/25,37,3387,Germany
2022/8/26,0,3387,Germany
2022/8/27,0,3387,Germany
2022/8/28,0,3387,Germany
2022/8/29,35,3422,Germany
2022/8/30,33,3455,Germany
2022/8/31,12,3467,Germany
2022/9/1,13,3480,Germany
2022/9/2,13,3493,Germany
2022/9/3,0,3493,Germany
2022/9/4,0,3493,Germany
2022/9/5,0,3493,Germany
2022/9/6,12,3505,Germany
2022/9/7,6,3511,Germany
2022/9/8,0,3511,Germany
2022/6/8,5,5,Ghana
2022/6/9,0,5,Ghana
2022/6/10,0,5,Ghana
2022/6/11,0,5,Ghana
2022/6/12,0,5,Ghana
2022/6/13,0,5,Ghana
2022/6/14,13,18,Ghana
2022/6/15,0,18,Ghana
2022/6/16,0,18,Ghana
2022/6/17,0,18,Ghana
2022/6/18,0,18,Ghana
2022/6/19,0,18,Ghana
2022/6/20,0,18,Ghana
2022/6/21,0,18,Ghana
2022/6/22,0,18,Ghana
2022/6/23,0,18,Ghana
2022/6/24,0,18,Ghana
2022/6/25,0,18,Ghana
2022/6/26,0,18,Ghana
2022/6/27,0,18,Ghana
2022/6/28,0,18,Ghana
2022/6/29,0,18,Ghana
2022/6/30,0,18,Ghana
2022/7/1,0,18,Ghana
2022/7/2,0,18,Ghana
2022/7/3,0,18,Ghana
2022/7/4,0,18,Ghana
2022/7/5,0,18,Ghana
2022/7/6,0,18,Ghana
2022/7/7,0,18,Ghana
2022/7/8,0,18,Ghana
2022/7/9,0,18,Ghana
2022/7/10,0,18,Ghana
2022/7/11,0,18,Ghana
2022/7/12,0,18,Ghana
2022/7/13,0,18,Ghana
2022/7/14,0,18,Ghana
2022/7/15,16,34,Ghana
2022/7/16,0,34,Ghana
2022/7/17,0,34,Ghana
2022/7/18,0,34,Ghana
2022/7/19,0,34,Ghana
2022/7/20,0,34,Ghana
2022/7/21,0,34,Ghana
2022/7/22,0,34,Ghana
2022/7/23,0,34,Ghana
2022/7/24,0,34,Ghana
2022/7/25,0,34,Ghana
2022/7/26,0,34,Ghana
2022/7/27,0,34,Ghana
2022/7/28,1,35,Ghana
2022/7/29,0,35,Ghana
2022/7/30,0,35,Ghana
2022/7/31,0,35,Ghana
2022/8/1,0,35,Ghana
2022/8/2,0,35,Ghana
2022/8/3,0,35,Ghana
2022/8/4,0,35,Ghana
2022/8/5,0,35,Ghana
2022/8/6,0,35,Ghana
2022/8/7,0,35,Ghana
2022/8/8,0,35,Ghana
2022/8/9,0,35,Ghana
2022/8/10,12,47,Ghana
2022/8/11,0,47,Ghana
2022/8/12,0,47,Ghana
2022/8/13,0,47,Ghana
2022/8/14,0,47,Ghana
2022/8/15,0,47,Ghana
2022/8/16,0,47,Ghana
2022/8/17,0,47,Ghana
2022/8/18,0,47,Ghana
2022/8/19,0,47,Ghana
2022/8/20,0,47,Ghana
2022/8/21,0,47,Ghana
2022/8/22,0,47,Ghana
2022/8/23,0,47,Ghana
2022/8/24,0,47,Ghana
2022/8/25,0,47,Ghana
2022/8/26,9,56,Ghana
2022/8/27,0,56,Ghana
2022/8/28,0,56,Ghana
2022/8/29,0,56,Ghana
2022/8/30,0,56,Ghana
2022/8/31,0,56,Ghana
2022/9/1,0,56,Ghana
2022/9/2,0,56,Ghana
2022/9/3,0,56,Ghana
2022/9/4,0,56,Ghana
2022/9/5,20,76,Ghana
2022/9/6,0,76,Ghana
2022/9/7,0,76,Ghana
2022/9/8,0,76,Ghana
2022/6/1,1,1,Gibraltar
2022/6/2,0,1,Gibraltar
2022/6/3,0,1,Gibraltar
2022/6/4,0,1,Gibraltar
2022/6/5,0,1,Gibraltar
2022/6/6,0,1,Gibraltar
2022/6/7,0,1,Gibraltar
2022/6/8,0,1,Gibraltar
2022/6/9,0,1,Gibraltar
2022/6/10,0,1,Gibraltar
2022/6/11,0,1,Gibraltar
2022/6/12,0,1,Gibraltar
2022/6/13,0,1,Gibraltar
2022/6/14,0,1,Gibraltar
2022/6/15,0,1,Gibraltar
2022/6/16,0,1,Gibraltar
2022/6/17,0,1,Gibraltar
2022/6/18,0,1,Gibraltar
2022/6/19,0,1,Gibraltar
2022/6/20,0,1,Gibraltar
2022/6/21,0,1,Gibraltar
2022/6/22,0,1,Gibraltar
2022/6/23,0,1,Gibraltar
2022/6/24,0,1,Gibraltar
2022/6/25,0,1,Gibraltar
2022/6/26,0,1,Gibraltar
2022/6/27,0,1,Gibraltar
2022/6/28,0,1,Gibraltar
2022/6/29,0,1,Gibraltar
2022/6/30,0,1,Gibraltar
2022/7/1,0,1,Gibraltar
2022/7/2,0,1,Gibraltar
2022/7/3,0,1,Gibraltar
2022/7/4,0,1,Gibraltar
2022/7/5,0,1,Gibraltar
2022/7/6,0,1,Gibraltar
2022/7/7,0,1,Gibraltar
2022/7/8,0,1,Gibraltar
2022/7/9,0,1,Gibraltar
2022/7/10,0,1,Gibraltar
2022/7/11,0,1,Gibraltar
2022/7/12,3,4,Gibraltar
2022/7/13,0,4,Gibraltar
2022/7/14,0,4,Gibraltar
2022/7/15,0,4,Gibraltar
2022/7/16,0,4,Gibraltar
2022/7/17,0,4,Gibraltar
2022/7/18,1,5,Gibraltar
2022/7/19,0,5,Gibraltar
2022/7/20,0,5,Gibraltar
2022/7/21,0,5,Gibraltar
2022/7/22,0,5,Gibraltar
2022/7/23,0,5,Gibraltar
2022/7/24,0,5,Gibraltar
2022/7/25,0,5,Gibraltar
2022/7/26,0,5,Gibraltar
2022/7/27,0,5,Gibraltar
2022/7/28,0,5,Gibraltar
2022/7/29,0,5,Gibraltar
2022/7/30,0,5,Gibraltar
2022/7/31,0,5,Gibraltar
2022/8/1,0,5,Gibraltar
2022/8/2,0,5,Gibraltar
2022/8/3,0,5,Gibraltar
2022/8/4,0,5,Gibraltar
2022/8/5,0,5,Gibraltar
2022/8/6,0,5,Gibraltar
2022/8/7,0,5,Gibraltar
2022/8/8,0,5,Gibraltar
2022/8/9,0,5,Gibraltar
2022/8/10,0,5,Gibraltar
2022/8/11,1,6,Gibraltar
2022/8/12,0,6,Gibraltar
2022/8/13,0,6,Gibraltar
2022/8/14,0,6,Gibraltar
2022/8/15,0,6,Gibraltar
2022/8/16,0,6,Gibraltar
2022/8/17,0,6,Gibraltar
2022/8/18,0,6,Gibraltar
2022/8/19,0,6,Gibraltar
2022/8/20,0,6,Gibraltar
2022/8/21,0,6,Gibraltar
2022/8/22,0,6,Gibraltar
2022/8/23,0,6,Gibraltar
2022/8/24,0,6,Gibraltar
2022/8/25,0,6,Gibraltar
2022/8/26,0,6,Gibraltar
2022/8/27,0,6,Gibraltar
2022/8/28,0,6,Gibraltar
2022/8/29,0,6,Gibraltar
2022/8/30,0,6,Gibraltar
2022/8/31,0,6,Gibraltar
2022/9/1,0,6,Gibraltar
2022/9/2,0,6,Gibraltar
2022/9/3,0,6,Gibraltar
2022/9/4,0,6,Gibraltar
2022/9/5,0,6,Gibraltar
2022/9/6,0,6,Gibraltar
2022/9/7,0,6,Gibraltar
2022/9/8,0,6,Gibraltar
2022/6/8,1,1,Greece
2022/6/9,0,1,Greece
2022/6/10,0,1,Greece
2022/6/11,0,1,Greece
2022/6/12,0,1,Greece
2022/6/13,0,1,Greece
2022/6/14,0,1,Greece
2022/6/15,1,2,Greece
2022/6/16,0,2,Greece
2022/6/17,0,2,Greece
2022/6/18,0,2,Greece
2022/6/19,0,2,Greece
2022/6/20,0,2,Greece
2022/6/21,0,2,Greece
2022/6/22,1,3,Greece
2022/6/23,0,3,Greece
2022/6/24,0,3,Greece
2022/6/25,0,3,Greece
2022/6/26,0,3,Greece
2022/6/27,0,3,Greece
2022/6/28,0,3,Greece
2022/6/29,0,3,Greece
2022/6/30,4,7,Greece
2022/7/1,0,7,Greece
2022/7/2,0,7,Greece
2022/7/3,0,7,Greece
2022/7/4,0,7,Greece
2022/7/5,0,7,Greece
2022/7/6,0,7,Greece
2022/7/7,4,11,Greece
2022/7/8,0,11,Greece
2022/7/9,0,11,Greece
2022/7/10,0,11,Greece
2022/7/11,0,11,Greece
2022/7/12,0,11,Greece
2022/7/13,0,11,Greece
2022/7/14,2,13,Greece
2022/7/15,0,13,Greece
2022/7/16,0,13,Greece
2022/7/17,0,13,Greece
2022/7/18,0,13,Greece
2022/7/19,0,13,Greece
2022/7/20,0,13,Greece
2022/7/21,7,20,Greece
2022/7/22,0,20,Greece
2022/7/23,0,20,Greece
2022/7/24,0,20,Greece
2022/7/25,0,20,Greece
2022/7/26,9,29,Greece
2022/7/27,0,29,Greece
2022/7/28,3,32,Greece
2022/7/29,0,32,Greece
2022/7/30,0,32,Greece
2022/7/31,0,32,Greece
2022/8/1,0,32,Greece
2022/8/2,0,32,Greece
2022/8/3,1,33,Greece
2022/8/4,0,33,Greece
2022/8/5,6,39,Greece
2022/8/6,0,39,Greece
2022/8/7,0,39,Greece
2022/8/8,0,39,Greece
2022/8/9,2,41,Greece
2022/8/10,0,41,Greece
2022/8/11,7,48,Greece
2022/8/12,0,48,Greece
2022/8/13,0,48,Greece
2022/8/14,0,48,Greece
2022/8/15,1,49,Greece
2022/8/16,0,49,Greece
2022/8/17,0,49,Greece
2022/8/18,1,50,Greece
2022/8/19,0,50,Greece
2022/8/20,0,50,Greece
2022/8/21,0,50,Greece
2022/8/22,2,52,Greece
2022/8/23,0,52,Greece
2022/8/24,0,52,Greece
2022/8/25,2,54,Greece
2022/8/26,0,54,Greece
2022/8/27,0,54,Greece
2022/8/28,0,54,Greece
2022/8/29,2,56,Greece
2022/8/30,0,56,Greece
2022/8/31,0,56,Greece
2022/9/1,2,58,Greece
2022/9/2,0,58,Greece
2022/9/3,0,58,Greece
2022/9/4,0,58,Greece
2022/9/5,0,58,Greece
2022/9/6,0,58,Greece
2022/9/7,4,62,Greece
2022/9/8,0,62,Greece
2022/8/9,2,2,Greenland
2022/8/10,0,2,Greenland
2022/8/11,0,2,Greenland
2022/8/12,0,2,Greenland
2022/8/13,0,2,Greenland
2022/8/14,0,2,Greenland
2022/8/15,0,2,Greenland
2022/8/16,0,2,Greenland
2022/8/17,0,2,Greenland
2022/8/18,0,2,Greenland
2022/8/19,0,2,Greenland
2022/8/20,0,2,Greenland
2022/8/21,0,2,Greenland
2022/8/22,0,2,Greenland
2022/8/23,0,2,Greenland
2022/8/24,0,2,Greenland
2022/8/25,0,2,Greenland
2022/8/26,0,2,Greenland
2022/8/27,0,2,Greenland
2022/8/28,0,2,Greenland
2022/8/29,0,2,Greenland
2022/8/30,0,2,Greenland
2022/8/31,0,2,Greenland
2022/9/1,0,2,Greenland
2022/9/2,0,2,Greenland
2022/9/3,0,2,Greenland
2022/9/4,0,2,Greenland
2022/9/5,0,2,Greenland
2022/9/6,0,2,Greenland
2022/9/7,0,2,Greenland
2022/9/8,0,2,Greenland
2022/7/25,1,1,Guadeloupe
2022/7/26,0,1,Guadeloupe
2022/7/27,0,1,Guadeloupe
2022/7/28,0,1,Guadeloupe
2022/7/29,0,1,Guadeloupe
2022/7/30,0,1,Guadeloupe
2022/7/31,0,1,Guadeloupe
2022/8/1,0,1,Guadeloupe
2022/8/2,0,1,Guadeloupe
2022/8/3,0,1,Guadeloupe
2022/8/4,0,1,Guadeloupe
2022/8/5,0,1,Guadeloupe
2022/8/6,0,1,Guadeloupe
2022/8/7,0,1,Guadeloupe
2022/8/8,0,1,Guadeloupe
2022/8/9,0,1,Guadeloupe
2022/8/10,0,1,Guadeloupe
2022/8/11,0,1,Guadeloupe
2022/8/12,0,1,Guadeloupe
2022/8/13,0,1,Guadeloupe
2022/8/14,0,1,Guadeloupe
2022/8/15,0,1,Guadeloupe
2022/8/16,0,1,Guadeloupe
2022/8/17,0,1,Guadeloupe
2022/8/18,0,1,Guadeloupe
2022/8/19,0,1,Guadeloupe
2022/8/20,0,1,Guadeloupe
2022/8/21,0,1,Guadeloupe
2022/8/22,0,1,Guadeloupe
2022/8/23,0,1,Guadeloupe
2022/8/24,0,1,Guadeloupe
2022/8/25,0,1,Guadeloupe
2022/8/26,0,1,Guadeloupe
2022/8/27,0,1,Guadeloupe
2022/8/28,0,1,Guadeloupe
2022/8/29,0,1,Guadeloupe
2022/8/30,0,1,Guadeloupe
2022/8/31,0,1,Guadeloupe
2022/9/1,0,1,Guadeloupe
2022/9/2,0,1,Guadeloupe
2022/9/3,0,1,Guadeloupe
2022/9/4,0,1,Guadeloupe
2022/9/5,0,1,Guadeloupe
2022/9/6,0,1,Guadeloupe
2022/9/7,0,1,Guadeloupe
2022/9/8,0,1,Guadeloupe
2022/8/3,1,1,Guatemala
2022/8/4,1,2,Guatemala
2022/8/5,0,2,Guatemala
2022/8/6,0,2,Guatemala
2022/8/7,0,2,Guatemala
2022/8/8,0,2,Guatemala
2022/8/9,0,2,Guatemala
2022/8/10,1,3,Guatemala
2022/8/11,0,3,Guatemala
2022/8/12,0,3,Guatemala
2022/8/13,0,3,Guatemala
2022/8/14,0,3,Guatemala
2022/8/15,0,3,Guatemala
2022/8/16,0,3,Guatemala
2022/8/17,0,3,Guatemala
2022/8/18,0,3,Guatemala
2022/8/19,1,4,Guatemala
2022/8/20,0,4,Guatemala
2022/8/21,0,4,Guatemala
2022/8/22,0,4,Guatemala
2022/8/23,1,5,Guatemala
2022/8/24,1,6,Guatemala
2022/8/25,0,6,Guatemala
2022/8/26,0,6,Guatemala
2022/8/27,0,6,Guatemala
2022/8/28,0,6,Guatemala
2022/8/29,0,6,Guatemala
2022/8/30,0,6,Guatemala
2022/8/31,0,6,Guatemala
2022/9/1,2,8,Guatemala
2022/9/2,2,10,Guatemala
2022/9/3,0,10,Guatemala
2022/9/4,0,10,Guatemala
2022/9/5,1,11,Guatemala
2022/9/6,0,11,Guatemala
2022/9/7,0,11,Guatemala
2022/9/8,0,11,Guatemala
2022/8/22,1,1,Guyana
2022/8/23,0,1,Guyana
2022/8/24,0,1,Guyana
2022/8/25,0,1,Guyana
2022/8/26,0,1,Guyana
2022/8/27,0,1,Guyana
2022/8/28,0,1,Guyana
2022/8/29,1,2,Guyana
2022/8/30,0,2,Guyana
2022/8/31,0,2,Guyana
2022/9/1,0,2,Guyana
2022/9/2,0,2,Guyana
2022/9/3,0,2,Guyana
2022/9/4,0,2,Guyana
2022/9/5,0,2,Guyana
2022/9/6,0,2,Guyana
2022/9/7,0,2,Guyana
2022/9/8,0,2,Guyana
2022/8/13,2,2,Honduras
2022/8/14,0,2,Honduras
2022/8/15,1,3,Honduras
2022/8/16,0,3,Honduras
2022/8/17,0,3,Honduras
2022/8/18,0,3,Honduras
2022/8/19,0,3,Honduras
2022/8/20,0,3,Honduras
2022/8/21,0,3,Honduras
2022/8/22,0,3,Honduras
2022/8/23,0,3,Honduras
2022/8/24,0,3,Honduras
2022/8/25,0,3,Honduras
2022/8/26,0,3,Honduras
2022/8/27,0,3,Honduras
2022/8/28,0,3,Honduras
2022/8/29,1,4,Honduras
2022/8/30,0,4,Honduras
2022/8/31,0,4,Honduras
2022/9/1,0,4,Honduras
2022/9/2,0,4,Honduras
2022/9/3,0,4,Honduras
2022/9/4,0,4,Honduras
2022/9/5,0,4,Honduras
2022/9/6,0,4,Honduras
2022/9/7,0,4,Honduras
2022/9/8,0,4,Honduras
2022/9/6,1,1,Hong Kong
2022/9/7,0,1,Hong Kong
2022/9/8,0,1,Hong Kong
2022/5/31,1,1,Hungary
2022/6/1,0,1,Hungary
2022/6/2,0,1,Hungary
2022/6/3,0,1,Hungary
2022/6/4,0,1,Hungary
2022/6/5,0,1,Hungary
2022/6/6,0,1,Hungary
2022/6/7,0,1,Hungary
2022/6/8,0,1,Hungary
2022/6/9,0,1,Hungary
2022/6/10,0,1,Hungary
2022/6/11,0,1,Hungary
2022/6/12,0,1,Hungary
2022/6/13,0,1,Hungary
2022/6/14,0,1,Hungary
2022/6/15,2,3,Hungary
2022/6/16,3,6,Hungary
2022/6/17,0,6,Hungary
2022/6/18,0,6,Hungary
2022/6/19,0,6,Hungary
2022/6/20,0,6,Hungary
2022/6/21,0,6,Hungary
2022/6/22,0,6,Hungary
2022/6/23,0,6,Hungary
2022/6/24,6,12,Hungary
2022/6/25,0,12,Hungary
2022/6/26,0,12,Hungary
2022/6/27,0,12,Hungary
2022/6/28,0,12,Hungary
2022/6/29,0,12,Hungary
2022/6/30,7,19,Hungary
2022/7/1,0,19,Hungary
2022/7/2,0,19,Hungary
2022/7/3,0,19,Hungary
2022/7/4,0,19,Hungary
2022/7/5,0,19,Hungary
2022/7/6,0,19,Hungary
2022/7/7,0,19,Hungary
2022/7/8,5,24,Hungary
2022/7/9,0,24,Hungary
2022/7/10,0,24,Hungary
2022/7/11,0,24,Hungary
2022/7/12,0,24,Hungary
2022/7/13,0,24,Hungary
2022/7/14,0,24,Hungary
2022/7/15,6,30,Hungary
2022/7/16,0,30,Hungary
2022/7/17,0,30,Hungary
2022/7/18,0,30,Hungary
2022/7/19,0,30,Hungary
2022/7/20,0,30,Hungary
2022/7/21,3,33,Hungary
2022/7/22,0,33,Hungary
2022/7/23,0,33,Hungary
2022/7/24,0,33,Hungary
2022/7/25,0,33,Hungary
2022/7/26,4,37,Hungary
2022/7/27,0,37,Hungary
2022/7/28,0,37,Hungary
2022/7/29,0,37,Hungary
2022/7/30,0,37,Hungary
2022/7/31,0,37,Hungary
2022/8/1,2,39,Hungary
2022/8/2,0,39,Hungary
2022/8/3,3,42,Hungary
2022/8/4,0,42,Hungary
2022/8/5,0,42,Hungary
2022/8/6,0,42,Hungary
2022/8/7,0,42,Hungary
2022/8/8,6,48,Hungary
2022/8/9,3,51,Hungary
2022/8/10,0,51,Hungary
2022/8/11,0,51,Hungary
2022/8/12,0,51,Hungary
2022/8/13,0,51,Hungary
2022/8/14,11,62,Hungary
2022/8/15,0,62,Hungary
2022/8/16,0,62,Hungary
2022/8/17,0,62,Hungary
2022/8/18,0,62,Hungary
2022/8/19,0,62,Hungary
2022/8/20,0,62,Hungary
2022/8/21,0,62,Hungary
2022/8/22,1,63,Hungary
2022/8/23,1,64,Hungary
2022/8/24,0,64,Hungary
2022/8/25,0,64,Hungary
2022/8/26,3,67,Hungary
2022/8/27,0,67,Hungary
2022/8/28,0,67,Hungary
2022/8/29,0,67,Hungary
2022/8/30,3,70,Hungary
2022/8/31,0,70,Hungary
2022/9/1,0,70,Hungary
2022/9/2,0,70,Hungary
2022/9/3,0,70,Hungary
2022/9/4,0,70,Hungary
